Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id
1060582000,29800,1320775,LasCondes,LasTortolas,6,6.0,350.0,1300.0,2.0,11244158
491142000,13800,611634,Colina,Chicureo/PiedraRoja,3,3.0,140.0,500.0,2.0,10737922
87000000,2445,108344,Pudahuel,Lican7423,2,1.0,53.0,125.0,2.0,11242455
516055000,14500,642659,Providencia,Granoportunidad...!!!sevendecasaresidencialenprovidencia,3,2.0,140.0,330.0,2.0,10862413
85000000,2388,105853,Lampa,Caciquecolin,6,3.0,160.0,250.0,1.0,11225234
260000000,7305,323786,SanMiguel,Tannenbaum/petersburgo,7,3.0,200.0,202.0,3.0,2929277
195000000,5479,242839,SanJoaquín,Loncoche6140,6,5.0,170.0,259.0,3.0,11225734
78689490,2211,97994,PuenteAlto,ClaudioArrau3700,2,1.0,56.0,58.0,2.0,8629814
157272210,4419,195856,Lampa,Acevedo,3,3.0,,500.0,2.0,8632119
70112300,1970,87313,PuenteAlto,Lasninfas,3,2.0,65.0,75.0,1.0,8712505
177950000,5000,221606,SanBernardo,AbrahamPradoMarín,4,2.0,98.0,300.0,3.0,9051386
77906510,2189,97019,PuenteAlto,LasAvestruces,2,1.0,70.0,100.0,3.0,9532976
175000000,4917,217933,Independencia,Maruri344,9,2.0,217.0,217.0,,11244084
199304000,5600,248199,PuenteAlto,Holanda035,4,2.0,116.0,318.0,5.0,11223000
180000000,5058,224159,LaCisterna,echeverria/victoria,4,2.0,80.0,320.0,,2003240
160000000,4496,199253,PuenteAlto,losfrailes,3,3.0,89.0,104.0,1.0,11243829
97000000,2725,120797,LaGranja,lagranja,3,2.0,90.0,110.0,1.0,11238007
785862790,22081,978659,Providencia,AvSalvador/Providencia,10,6.0,487.0,509.0,2.0,7111028
533850000,15000,664819,Vitacura,Noespecifica,4,3.0,96.0,230.0,2.0,11243135
426724100,11990,531412,LoBarnechea,Avdalascondes/sanjosedelasierra/escrivadebalaguer,4,3.0,165.0,170.0,1.0,11240960
129191700,3630,160886,Maipú,lasnacionesesquinaunosur,5,2.0,104.0,154.0,2.0,8476600
540000000,15173,672478,Independencia,maruri344,27,6.0,651.0,651.0,,11244076
233114500,6550,290304,LaFlorida,calleMariaCristina6679,4,3.0,117.0,138.0,2.0,11219009
455552000,12800,567313,SanBernardo,Loherrera,5,4.0,138.0,836.0,3.0,11255047
932458000,26200,1161218,LoBarnechea,CaminoLosRefugios-LomasSuaves/ElArrayán-LoBarnechea,4,3.0,220.0,8000.0,,11259910
256248000,7200,319113,Peñaflor,Miraflores1337,4,3.0,120.0,380.0,2.0,10552940
2847200000,80000,3545704,LasCondes,MiradordeSanDamian,5,6.0,650.0,2250.0,6.0,11226513
140000000,3934,174346,Peñalolén,Noespecifica,7,2.0,180.0,234.0,2.0,11225321
622825000,17500,775623,Colina,AvenidaSergiocorrea11000,5,4.0,185.0,590.0,,7606748
240000000,6743,298879,Santiago,HéctorBarrueto522,5,4.0,260.0,190.0,1.0,11239405
675854100,18990,841661,LoBarnechea,LagunadeloBarnechea,6,5.0,234.0,603.0,2.0,11238670
1028551000,28900,1280885,LoBarnechea,BernardoLarrainCotapos/PedroLiraUrquieta,4,6.0,500.0,1400.0,,2558681
145000000,4074,180573,Recoleta,UruguayYC58042/SanJosé,4,2.0,116.0,240.0,,7072540
87000000,2445,108344,PadreHurtado,AntoniGaudí1992,4,2.0,75.0,85.0,1.0,11242407
185000000,5198,230386,PuenteAlto,protectoradelainfancia,4,3.0,136.0,160.0,1.0,11239142
230000000,6462,286426,Peñalolén,MetroGrecia8minutoscaminando,4,2.0,129.0,325.0,2.0,11238842
190000000,5339,236613,Peñalolén,Cuencas,3,3.0,90.0,190.0,2.0,11568738
89000000,2501,110834,SanRamón,bolivia,3,1.0,,,2.0,11257610
355900000,10000,443213,Peñalolén,-condominiocasagrande-antupirén,5,4.0,180.0,426.0,4.0,11248090
167000000,4692,207970,PuenteAlto,LosDiáconos3190,3,3.0,95.0,136.0,2.0,9554985
272619400,7660,339501,LaFlorida,Entreavenidalafloridayaraucania,3,2.0,110.0,307.0,,11252293
85000000,2388,105853,PuenteAlto,estacionquepepuentealto,4,2.0,100.0,100.0,,11225720
140000000,3934,174346,SanMiguel,Angamos5790,3,2.0,150.0,330.0,,7962759
175000000,4917,217933,EstaciónCentral,Portóseguro4702,5,2.0,160.0,80.0,,11568112
45000000,1264,56040,Renca,Topocalma5808,2,1.0,30.0,100.0,2.0,11568092
480465000,13500,598337,LasCondes,Alonsodecamargoconmanquehue,5,3.0,300.0,600.0,3.0,11568060
84000000,2360,104608,PuenteAlto,NemesioVicuña,3,1.0,61.0,81.0,1.0,11567731
137021500,3850,170637,Colina,BarrioPortezuelo,3,2.0,80.0,80.0,,8926982
99000000,2782,123288,LoBarnechea,LaErmitadeSanAntonio,5,2.0,60.0,80.0,1.0,11238596
170000000,4777,211706,LaCisterna,salas9090,6,5.0,176.0,210.0,2.0,11241393
80000000,2248,99626,PedroAguirreCerda,Av.ClotarioBlestYC62392/Av.LoOvalle,3,1.0,80.0,86.0,,11567484
95000000,2669,118306,PedroAguirreCerda,AvDepartamentalconClotarioBlest,3,1.0,91.0,128.0,,11567211
209981000,5900,261496,PedroAguirreCerda,PedroAguirreCerda,5,4.0,270.0,198.0,2.0,11243970
250000000,7024,311333,LasCondes,rioguadiana8936,7,2.0,152.0,170.0,1.0,11242206
166917100,4690,207867,PadreHurtado,Noespecifica,3,3.0,77.0,136.0,2.0,11224054
800775000,22500,997229,LoBarnechea,CalleParque/AvLaDehesa,5,3.0,203.0,603.0,2.0,6033397
790000000,22197,983811,SanMiguel,CoyhaiqueCasiEsquinaSanIgnacio,3,1.0,112.0,660.0,2.0,11239308
151257500,4250,188366,Maipú,Casade2pisoscon4d+2b+estc.Cercaacalleprincipal,4,2.0,130.0,120.0,,10565979
145919000,4100,181717,PuenteAlto,CiudaddelEste-ElBauble,3,2.0,88.0,198.0,2.0,11566692
160000000,4496,199253,Ñuñoa,estadionacional,3,1.0,75.0,100.0,2.0,11239915
480465000,13500,598337,Vitacura,BlaiseCendrars,3,2.0,120.0,350.0,2.0,11244256
149122100,4190,185706,EstaciónCentral,AngelBustamante,7,2.0,161.0,183.0,3.0,11565496
711444100,19990,885983,Peñalolén,Peñalolén,3,2.0,200.0,245.0,6.0,9378892
523173000,14700,651523,LasCondes,Federicogarcialorca7097,4,2.0,136.0,308.0,4.0,11238061
480000000,13487,597758,EstaciónCentral,Paraguay4200-4500,2,2.0,138.0,352.0,4.0,11223852
100000000,2810,124533,Maipú,libertadordechile2716,3,2.0,132.0,132.0,,11242374
108000000,3035,134496,Maipú,ReneOlivaresBecerra/CondominioResidencial,3,2.0,70.0,80.0,,10254464
74500000,2093,92777,SanBernardo,WafoconGeneralUrrutia,3,1.0,65.0,80.0,2.0,11211935
70000000,1967,87173,LaFlorida,SanJosedeLaEstrella,3,1.0,120.0,140.0,1.0,7289231
153037000,4300,190582,PuenteAlto,3D3B2ETerrandina/Av.Tobalaba,3,3.0,88.0,144.0,3.0,11563993
187915200,5280,234016,Maipú,SilvaCarvallo,4,3.0,118.0,191.0,3.0,11563952
140616090,3951,175113,Maipú,SalardeHuasco,3,3.0,75.0,97.0,1.0,11563876
658415000,18500,819944,Colina,AvenidaChicureo,5,5.0,245.0,745.0,2.0,11563805
139000000,3906,173101,CerroNavia,HipólitoSalas1430,7,5.0,204.0,204.0,2.0,11222810
179729500,5050,223823,Peñaflor,Condominiovallesdepeñaflor,3,3.0,120.0,250.0,,11563549
124565000,3500,155125,LaFlorida,LaFlorida,3,1.0,90.0,120.0,1.0,10100816
150000000,4215,186800,QuintaNormal,SalvadorGutiérrez&Neptuno,1,1.0,40.0,250.0,6.0,7720097
444875000,12500,554016,Peñalolén,Peñalolén,6,4.0,298.0,164.0,2.0,7919989
171000000,4805,212951,PuenteAlto,Parquecordillera/Lasvioletas,3,2.0,73.0,168.0,1.0,6460709
60000000,1686,74720,PuenteAlto,GabrielaPoniente/CalleCreta,2,1.0,72.0,102.0,,11186734
85000000,2388,105853,PuenteAlto,ariespuentealto,3,2.0,,,1.0,11225419
871955000,24500,1085872,Vitacura,Dr.AlfredoAlmeyda6200,4,3.0,260.0,500.0,3.0,7871175
100000000,2810,124533,PuenteAlto,PuenteAlto,2,1.0,65.0,120.0,2.0,10831551
120000000,3372,149440,PuenteAlto,PuenteAlto,4,2.0,120.0,140.0,1.0,7642378
150000000,4215,186800,Peñalolén,SantaMaría//SanPedro,3,1.0,77.0,162.0,,11246264
263366000,7400,327978,SanJosédeMaipo,loscanelos20SanJosedeMaipo,5,2.0,144.0,500.0,2.0,11235882
360000000,10115,448319,LaCisterna,LaCisterna,5,3.0,182.0,390.0,3.0,8873330
755504520,21228,940852,Providencia,Providencia,4,4.0,600.0,1000.0,4.0,8570174
480465000,13500,598337,LasCondes,Avda.FranciscoBilbao,3,2.0,150.0,240.0,2.0,11561457
95000000,2669,118306,Melipilla,Profesoreduardomalleallanosyprofesorjaimesoto,3,3.0,95.0,95.0,,11561404
167273000,4700,208310,SanBernardo,Sanjose/sanalfonso,3,2.0,117.0,271.0,,11561268
230000000,6462,286426,LaCisterna,LaCisterna,8,2.0,150.0,580.0,4.0,9139136
565881000,15900,704709,Colina,Casaenparcelachicureo-colinacondominiolascampiñas,3,3.0,232.0,5000.0,,11561062
3203100000,90000,3988917,Vitacura,Noespecifica,6,5.0,450.0,5000.0,8.0,11227584
206422000,5800,257064,Lampa,CondominioLasPircasdeChicauma,3,3.0,100.0,224.0,1.0,11560882
220000000,6182,273973,Providencia,Claudioarrau355,8,8.0,112.0,112.0,,6438937
338105000,9500,421052,LasCondes,Tezcuco1160,4,3.0,90.0,252.0,2.0,11222921
50000000,1405,62267,PuenteAlto,Elruiseñor3995,3,2.0,,,,10866637
854160000,24000,1063711,LasCondes,RicardoCox/IsabellaCatólica,1,5.0,203.0,800.0,6.0,11560416
115000000,3231,143213,LaFlorida,Metroelisacorrea,3,1.0,80.0,100.0,2.0,11560351
79000000,2220,98381,LaGranja,laserena&lospensamientos,3,2.0,,,2.0,11560297
220000000,6182,273973,LaGranja,Tomeag/av.Puntaarenas,3,2.0,240.0,600.0,,8093948
110000000,3091,136986,LoPrado,saturno,4,2.0,,,2.0,11560284
603250500,16950,751246,Santiago,RosasconAvBrasil,12,7.0,1055.0,911.0,,8489556
230000000,6462,286426,Macul,dosnorte,3,2.0,98.0,357.0,,10863482
480465000,13500,598337,Providencia,GeneralCórdova/ManuelMontt,3,2.0,146.0,210.0,2.0,9362269
205000000,5760,255293,Santiago,Ycm55158carmen/maule,10,5.0,,,,5969421
80000000,2248,99626,PuenteAlto,Caletaportalespuentealto,2,2.0,80.0,100.0,1.0,11225635
362000000,10171,450809,LasCondes,LasCondes,4,2.0,235.0,235.0,,8380698
1423600000,40000,1772852,LasCondes,PresidentaRiesco/IsidoraGoyenechea,4,5.0,350.0,310.0,,6065834
747390000,21000,930747,Colina,AvenidaChicureo,5,3.0,480.0,5000.0,,9984056
295000000,8289,367372,LasCondes,LasCondes,6,3.0,120.0,288.0,3.0,5931674
455552000,12800,567313,Ñuñoa,Granada,5,5.0,202.0,255.0,,11559207
164425800,4620,204764,Lampa,Lampa,3,3.0,115.0,115.0,1.0,10417412
55000000,1545,68493,PuenteAlto,lamoldurapuentealto,4,1.0,70.0,80.0,1.0,11225592
1352420000,38000,1684209,Vitacura,Locurro,10,7.0,600.0,6000.0,10.0,5886657
174391000,4900,217174,Santiago,Galvarino,7,2.0,128.0,228.0,1.0,11224173
30000000,843,37360,PuenteAlto,Sargentomenadier2010,1,1.0,45.0,45.0,1.0,11225644
320310000,9000,398892,LaFlorida,LaFloridaAlto/2estacionamiento,3,3.0,114.0,299.0,2.0,8052476
606845090,17051,755722,Santiago,BarrioYungay,11,7.0,397.0,187.0,,9538700
94313500,2650,117451,PuenteAlto,Lasdalias,2,1.0,50.0,129.0,1.0,10867634
943135000,26500,1174514,LasCondes,LasCondes,5,5.0,383.0,1565.0,,10272787
220658000,6200,274792,QuintaNormal,lossuspiros2815,6,3.0,240.0,200.0,2.0,11558086
65841500,1850,81994,PuenteAlto,BomberoJulioBustamante,2,1.0,49.0,104.0,2.0,5747806
139700000,3925,173973,Cerrillos,AvAeropuertoconFernándezAlbano4dormitorios2baños,4,2.0,106.0,112.0,1.0,11256528
462670000,13000,576177,Vitacura,Hualtatas-tabancura,5,3.0,160.0,160.0,3.0,11557887
190000000,5339,236613,PuenteAlto,PuenteAlto,4,3.0,155.0,150.0,2.0,8873010
711800000,20000,886426,Vitacura,Lobeltran,1,3.0,160.0,305.0,,9256781
622825000,17500,775623,Santiago,EscultorRebecaMatte,3,2.0,210.0,1800.0,4.0,6064903
50000000,1405,62267,ElBosque,sanclemente,3,1.0,90.0,65.0,1.0,11557044
110000000,3091,136986,Maipú,Villalaarboleda,4,2.0,10875.0,10875.0,1.0,11556939
185000000,5198,230386,EstaciónCentral,Camilohenriquezvillajosecardijin,3,1.0,240.0,240.0,1.0,11556910
524952500,14750,653739,Colina,AvenidaPadreSergioCorrea,4,4.0,250.0,607.0,4.0,6746702
164900000,4633,205355,SanMiguel,Metrociudaddelniño,4,1.0,160.0,200.0,1.0,10232799
99000000,2782,123288,CerroNavia,Casaesquinade4d+2b+depto.Independientecon1d+1b+estc.,4,2.0,119.0,144.0,3.0,11200631
122821090,3451,152953,PuenteAlto,PuenteAlto,3,2.0,68.0,80.0,,10279296
480465000,13500,598337,LaReina,Echeñique,4,4.0,140.0,204.0,2.0,11199897
105000000,2950,130760,Maipú,Maipú,4,2.0,92.0,128.0,1.0,9273816
427080000,12000,531856,Talagante,Talagante,3,3.0,180.0,5141.0,,8130601
129000000,3625,160648,LoPrado,LoPrado,9,2.0,110.0,214.0,,9690489
610000000,17140,759651,SanMiguel,SanMiguel,9,5.0,364.0,303.0,1.0,10303912
57000000,1602,70984,CerroNavia,CerroNavia,3,1.0,59.0,66.0,,9427643
140000000,3934,174346,Maipú,SeVendeCasaAisladaVillaLosHeroesenMaipu,4,2.0,90.0,160.0,3.0,10868864
225996500,6350,281440,LaReina,LaReina,3,2.0,91.0,117.0,1.0,8814686
360000000,10115,448319,LaCisterna,LaCisterna,5,2.0,182.0,390.0,3.0,8461051
110329000,3100,137396,SanJoaquín,Av.Departamentalag-60808/duquedealba,3,1.0,145.0,160.0,1.0,9326301
420000000,11801,523039,Ñuñoa,Hernancortes/suecia,4,3.0,173.0,200.0,1.0,9957717
302515000,8500,376731,Colina,ElRemansodeChicureoYC60542/SantaFilomena,3,3.0,139.0,390.0,,9077685
139990000,3933,174334,Maipú,PortalesdeSantaAna,3,3.0,84.0,165.0,,8304498
271907600,7640,338615,SanJosédeMaipo,Lasvertientes,3,2.0,140.0,1017.0,6.0,10279236
72000000,2023,89664,SanBernardo,JuanPabloII,3,1.0,53.0,72.0,1.0,11553258
260000000,7305,323786,Santiago,Claudiogay/republica,4,2.0,196.0,280.0,,5714468
95000000,2669,118306,Renca,Pisagua,2,1.0,60.0,72.0,1.0,9283373
225000000,6322,280199,Providencia,Providencia,3,1.0,80.0,80.0,,10272789
280805100,7890,349695,Santiago,ParqueAlmagro.,7,3.0,171.0,180.0,,11553080
150000000,4215,186800,Pudahuel,Pudahuel,3,1.0,73.0,231.0,1.0,8543398
82000000,2304,102117,Peñaflor,VillaSantaMaria/Pje.PedrodeValdivia,3,1.0,68.0,73.0,,11552662
112606760,3164,140233,PuenteAlto,Entrenonatocoo/bahiaingles,3,2.0,56.0,80.0,1.0,9816769
505378000,14200,629362,Peñalolén,ElPuntal2900,5,4.0,139.0,530.0,5.0,11552602
198000000,5563,246575,LaCisterna,Loslirios,5,2.0,115.0,215.0,3.0,6319731
140000000,3934,174346,Maipú,Oportunidadbellacasaesquina180m24d,4,3.0,160.0,180.0,5.0,11208052
330987000,9300,412188,LaFlorida,LasLagunitas6871,3,3.0,108.0,340.0,2.0,11552584
302159100,8490,376288,LaFlorida,DelPaisaje6595,3,3.0,105.0,300.0,2.0,11552561
97000000,2725,120797,LaGranja,VentaCasa3DormitoriosLaGranja,3,3.0,142.0,160.0,1.0,10834627
70000000,1967,87173,Quilicura,LoMarcoleta/LosBenedictinos,2,1.0,60.0,80.0,,9334096
173000000,4861,215442,Maipú,Maipú,4,3.0,117.0,140.0,3.0,8763382
100000000,2810,124533,PuenteAlto,lavendimiaconlatopeadura,3,2.0,112.0,258.0,2.0,11552396
125000000,3512,155666,Maipú,Ax58731av.Cuatroponienteax/gabrielgonzalezvidela,3,2.0,100.0,126.0,2.0,7596130
560000000,15735,697385,EstaciónCentral,CarlotaCarrasco/Av.BernardoO’Higgins,6,3.0,484.0,437.0,1.0,11204221
177950000,5000,221606,PuenteAlto,Avenidalasvizcachas,3,3.0,94.0,180.0,,10558519
1032110000,29000,1285318,LasCondes,Montecassino,5,5.0,353.0,1638.0,,7871361
253044900,7110,315124,EstaciónCentral,VentaCasa7DormitoriosEstaciónCentral,7,2.0,170.0,294.0,,9340501
882632000,24800,1099168,Colina,Colina,6,6.0,380.0,3600.0,8.0,9969054
262369480,7372,326737,LaFlorida,GerónimodeAlderetehacialaCordillera,6,3.0,154.0,237.0,,11184381
105000000,2950,130760,Maipú,Elabrazo,3,2.0,1.0,1.0,,9827974
1779500000,50000,2216065,LasCondes,Caminolasflores11000,3,9.0,644.0,3460.0,7.0,8015745
125000000,3512,155666,LaGranja,IgnacioSerranoesquinaSantaRosa,6,6.0,158.0,213.0,3.0,9245597
1049905000,29500,1307478,LaReina,LaReina,5,5.0,393.0,2180.0,10.0,9969028
854160000,24000,1063711,Colina,PiedraRoja/Chicureo,7,5.0,410.0,5000.0,4.0,8088897
262369480,7372,326737,LaFlorida,LafloridaGerónimoAlderete,6,3.0,154.0,200.0,2.0,11184065
569440000,16000,709141,LaReina,C.Ossandón/j.Zapiola,5,4.0,176.0,293.0,2.0,8647649
658415000,18500,819944,Vitacura,CandelariaGoyenechea,4,2.0,337.0,165.0,3.0,7859648
60000000,1686,74720,SanBernardo,Casade1PisoenConjuntoPucará,3,1.0,45.0,120.0,,7352522
640620000,18000,797783,Santiago,Claudiogayhabitacional-educacional,5,3.0,220.0,310.0,2.0,8015157
140000000,3934,174346,Maipú,Maipú,4,2.0,115.0,136.0,2.0,5607090
150000000,4215,186800,Maipú,entrereysalomonyadrianaperezllona2,3,2.0,88.0,138.0,1.0,10842909
255215890,7171,317828,LaFlorida,CanallasPerdicesAvdaMaculAlto,4,3.0,109.0,211.0,2.0,9777466
1299035000,36500,1617727,Vitacura,Locurro,10,7.0,600.0,6000.0,10.0,7363114
55000000,1545,68493,Melipilla,Lospeumos/lospeumos,3,1.0,89.0,230.0,1.0,10254259
90000000,2529,112080,PuenteAlto,Nonatocooag/lastorres,3,2.0,80.0,98.0,,7423226
200000000,5620,249066,LoBarnechea,Casa1PisoenLaDehesa,3,2.0,77.0,248.0,,10541455
416403000,11700,518559,Pudahuel,CasaencondominioCiudaddelosValles!,4,4.0,165.0,532.0,2.0,10304253
123853200,3480,154238,Peñalolén,Peñalolén,5,2.0,180.0,110.0,1.0,9344284
311412500,8750,387811,Peñalolén,EntreAvenidaElValleyConsistorial,3,4.0,140.0,300.0,4.0,9153899
71180000,2000,88643,PuenteAlto,EstaciónSierraNevada/VillaEstacionesFerroviarias/PuenteAlto,4,2.0,87.0,90.0,1.0,10520064
292087130,8207,363745,Providencia,JoseManuelInfante/SantaIsabel,3,1.0,79.0,144.0,,5801912
125000000,3512,155666,Maipú,JoseManuelIrarrazavalYC61492/Capri,3,1.0,69.0,138.0,2.0,9987650
451993000,12700,562880,LaReina,LaReina,5,4.0,170.0,245.0,3.0,8814861
932458000,26200,1161218,Vitacura,JardíndelEste,4,4.0,200.0,400.0,,9967962
87900000,2470,109465,Maipú,Av.Cuatroponiente/av.Caminoalarife/gabrielgonzalezvidela,4,1.0,70.0,140.0,,8111273
370136000,10400,460941,LaFlorida,CasaenRojasMagallanesenLaFlorida,5,4.0,194.0,454.0,2.0,10496281
843483000,23700,1050415,Santiago,Santiago,6,4.0,636.0,298.0,,8873074
194900000,5476,242715,PuenteAlto,JardindelEste,3,2.0,118.0,241.0,,6099524
91000000,2557,113325,LaFlorida,SanJorge/AvdaMéxico,3,1.0,61.0,124.0,2.0,10801479
153037000,4300,190582,Maipú,SanBonifacioconSantaBeatriz,4,2.0,110.0,125.0,2.0,9333189
94313500,2650,117451,ElBosque,ClaudioArrau/MonseñorLarrain,3,1.0,88.0,115.0,1.0,7198994
476906000,13400,593905,Providencia,Elaguilucho,7,3.0,200.0,350.0,2.0,9747444
1064141000,29900,1325207,LoBarnechea,Huinganal/CaminoElYunque,5,5.0,378.0,900.0,3.0,8652774
130000000,3653,161893,LaFlorida,Avenidamexico,2,1.0,98.0,150.0,3.0,10799387
140000000,3934,174346,Maipú,AvenidaNuevaSanMartín,3,1.0,70.0,140.0,2.0,10029356
89500000,2515,111457,Pudahuel,Av.LosMaresNU-61463/Ancahual,2,1.0,53.0,125.0,,9975967
82000000,2304,102117,PuenteAlto,PuenteAlto,3,1.0,67.0,105.0,1.0,8853764
275822500,7750,343490,LaFlorida,SantaJuliaconColombia,3,1.0,100.0,522.0,,11196672
89686800,2520,111690,LaFlorida,AvenidaLaFlorida7090,3,1.0,65.0,65.0,1.0,9087100
494701000,13900,616066,Colina,padredamian,3,4.0,192.0,500.0,2.0,10838370
195745000,5500,243767,ElBosque,ElBosque,3,1.0,80.0,360.0,5.0,9447058
871955000,24500,1085872,LoBarnechea,Cam.elCajón17500,5,4.0,249.0,1900.0,5.0,11551885
84900000,2386,105729,Pudahuel,EXCELENTEcasaencalleelsol162m2idealinversionista,3,2.0,93.0,162.0,2.0,11183696
587235000,16500,731301,Colina,Chicureo,5,5.0,5000.0,278.0,10.0,11209559
165000000,4636,205479,Macul,RamonCruz/RodrigodeAraya,3,2.0,92.0,150.0,,10241564
124565000,3500,155125,LaFlorida,LaFlorida,3,1.0,89.0,120.0,1.0,8748426
78000000,2192,97136,Colina,Colina,11,4.0,184.0,184.0,3.0,9690461
235000000,6603,292653,LaFlorida,Elhuallesur-lastinajas,4,3.0,134.0,185.0,2.0,9516651
142360000,4000,177285,Independencia,Av.EinteinconAv.Independencia,5,3.0,200.0,380.0,1.0,9981642
782980000,22000,975068,Providencia,PlazaItalia/Providencia,13,15.0,298.0,176.0,,7111013
1344946100,37790,1674902,LoBarnechea,EspectacularesvistasdesdeCerrodelmedio,5,4.0,260.0,1226.0,4.0,9685278
95000000,2669,118306,Maipú,LosOcéanos,3,2.0,70.0,70.0,1.0,9969798
565881000,15900,704709,LaReina,FernandoCastilloVelascoconpepeVilla,4,4.0,179.0,300.0,3.0,6220666
914663000,25700,1139057,LoBarnechea,LosRefugiosdelArrayán,5,5.0,320.0,1200.0,,6088044
601115100,16890,748587,Vitacura,LosLaureles,3,4.0,134.0,231.0,1.0,9982054
190406500,5350,237119,SanBernardo,CaminoaNos/AlmiranteRiveros,4,3.0,116.0,158.0,,7913674
594353000,16700,740166,LaReina,echeñiquelareina,5,4.0,190.0,510.0,4.0,11217983
110000000,3091,136986,Renca,Topocalma,3,2.0,108.0,156.0,4.0,10511857
157000000,4411,195517,PuenteAlto,PuenteAlto,3,3.0,83.0,120.0,1.0,9125395
75000000,2107,93400,Quilicura,LoMarcoletaYC55248/SantaLuisa,2,2.0,52.0,67.0,1.0,5998469
599691500,16850,746814,LasCondes,IsabellaCatólica/Flandes,3,3.0,204.0,204.0,2.0,10834233
165000000,4636,205479,PuenteAlto,PuenteAlto,3,3.0,74.0,220.0,3.0,8954784
155000000,4355,193026,Huechuraba,AvenidaRecoleta,2,2.0,171.0,180.0,,6357217
538441110,15129,670537,LoBarnechea,Padrealfredoarteaga/comandantemalbec,3,2.0,170.0,250.0,,6914656
195745000,5500,243767,Quilicura,HermosoTownhouse,4,3.0,113.0,115.0,2.0,10869793
385000000,10818,479452,Peñaflor,CaminoLosNogalesdeSantoToribio,7,6.0,325.0,5000.0,15.0,9534535
73000000,2051,90909,Quilicura,RioAconcagua/RioElqui,5,2.0,60.0,70.0,,7762073
174035100,4890,216731,LaFlorida,LaFlorida,3,2.0,85.0,105.0,1.0,9363956
145000000,4074,180573,PedroAguirreCerda,PedroAguirreCerda,5,3.0,141.0,176.0,2.0,8763407
612148000,17200,762326,LasCondes,VitalApoquindo/LaEscuela,4,4.0,171.0,554.0,2.0,11184398
224217000,6300,279224,LaFlorida,Panamá,3,3.0,100.0,100.0,1.0,10544119
101431500,2850,126316,PuenteAlto,Casaenventa3d2b2EElisaCorrea,3,2.0,92.0,84.0,2.0,7676472
163714000,4600,203878,PadreHurtado,RodolfoJaramillo/SanIgnacio,3,3.0,85.0,177.0,2.0,11192079
978725000,27500,1218836,LoBarnechea,ElArrayan/ElRefugiodelArrayan,6,5.0,330.0,2514.0,3.0,9086400
587697670,16513,731878,Pirque,RamonSubercaseaux/ElRaco,10,5.0,5250.0,5250.0,,8646773
750000000,21073,933998,LasCondes,PropiedadResidencialde1.035m2enLasCondes,6,5.0,325.0,1035.0,,6077692
585000000,16437,728518,Colina,Chicureo-Chamisero,6,2.0,235.0,550.0,,9291731
65000000,1826,80946,PuenteAlto,BahiaCatalinaNU-61301/GeranodelBosque,2,1.0,90.0,85.0,,9818936
85000000,2388,105853,PuenteAlto,PuenteAlto,4,1.0,79.0,79.0,1.0,9050240
265000000,7446,330012,LaCisterna,LaCisterna,8,5.0,300.0,500.0,,9974547
106770000,3000,132964,Maipú,ElDescanso/Longitudinal,4,2.0,160.0,187.0,2.0,7649932
476906000,13400,593905,Vitacura,Vitacura,4,3.0,100.0,250.0,2.0,8636569
480465000,13500,598337,LasCondes,CuartoCentenario,5,3.0,197.0,300.0,3.0,9782866
950000000,26693,1183064,SanBernardo,Barracon/srt.Ines,7,6.0,450.0,5000.0,3.0,6774443
115000000,3231,143213,Conchalí,Av.IndependenciaconHéroesdelaConcepción,7,2.0,153.0,180.0,2.0,10498414
125490340,3526,156277,LaFlorida,LíaAguirre,3,2.0,78.0,110.0,2.0,8387959
190000000,5339,236613,Recoleta,Callehipodromochilecercanoacarabineros-a2cuadrasmetrochacabuco,5,2.0,180.0,300.0,,10264370
48000000,1349,59776,LaFlorida,Topacio,3,1.0,62.0,62.0,,8463367
284720000,8000,354570,Huechuraba,LosDatiles,4,4.0,200.0,375.0,2.0,8159830
165671450,4655,206316,Macul,Macul,5,2.0,110.0,180.0,2.0,8814740
391490000,11000,487534,LaReina,ValenzuelaPuelma8771,3,2.0,128.0,233.0,3.0,10236614
65000000,1826,80946,LaFlorida,LaFlorida,3,1.0,60.0,60.0,,7738530
550000000,15454,684932,Santiago,CasaenSantiagoCentro,5,3.0,200.0,390.0,2.0,9333509
